index,Time,Money Spent,Angra?,Length of account,Total number of SSR,Have saved for servant,Got servant after saving,NA pace?,State of NA?,Auto-Play or NP skip?,DW care?,How the game runs,Faster Lostbelts?,Favorite Servant,Most hated servant,Favorite card type,Play with meta or waifu,Any other gacha?,Gender,Reroll account?,Altera,Arthur Pendragon [Prototype],Artoria Pendragon,Miyamoto Musashi,Mordred,Nero Claudius [Bride],Okita Souji,Ryougi Shiki,Sigurd,Arjuna,Artoria Pendragon [Archer],Gilgamesh,Ishtar,James Moriarty,Napoléon,Nikola Tesla,Orion,Artoria Pendragon [Lancer],Brynhildr,Enkidu,Ereshkigal,Karna,Scathach,Tamamo no Mae [Lancer],Achilles,Artoria Pendragon [Rider Alter],Francis Drake,Iskandar,Ivan the Terrible,Ozymandias,Queen Medb,Quetzalcoatl,Anastasia,Illyasviel von Einzbern,Leonardo Da Vinci,Merlin,Nero Claudius [Caster],Scheherazade,Scáthach-Skaði,Tamamo-no-mae,Xuanzang,Zhuge Liang [El-Melloi II],Cleopatra,Jack the Ripper,King Hassan,MHX,Osakabehime,Semiramis,Shuten Douji,Cu Chulainn [Alter],Florence Nightingale,Hijikata Toshizō,Minamoto no Raikō,Mysterious Heroine X (Alter),Sakata Kintoki,Vlad III,Amakusa Shirou,Jeanne D'arc,Sherlock Holmes,Edmond Dantes,Jeanne D'arc [Alter],Meltlilith,Okita Sōji (Alter),Sesshōin Kiara,Abigail Williams,Katsushika Hokusai
48,11/07/2020 16:46:44,$201-300 Monthly,Yes,Between 2 years and 2 years 6 months,73.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",I don't care,Don't care,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Penthesilea,,Buster,I do not think there exists a meta in FGO.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True
100,11/07/2020 16:56:23,$201-300 Monthly,Yes,Between 2 years and 2 years 6 months,93.0,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Sessyoin,,Arts,I do a mix of both.,Bandori,Prefer not to say,"No, I started with the given at the start only.",True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True
103,11/07/2020 16:56:48,$201-300 Monthly,No,Between 2 years 6 months and 3 years,99.0,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",scathatch,edward teach,"I do not prefer any card type or ""meta"".",I do a mix of both.,Azur Lane,Male,"No, I started with the given at the start only.",True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True
153,11/07/2020 17:05:56,$201-300 Monthly,Yes,Between 1 year and 1 year 6 months,65.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Ereshgikal,Gilles ,"I do not prefer any card type or ""meta"".",I do a mix of both.,"FE: Heroes, Dragalia Lost",Male,"No, I started with the given at the start only.",False,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True
163,11/07/2020 17:08:30,$201-300 Monthly,Yes,Between 2 years 6 months and 3 years,78.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Marie Antoinette ,Amakusa Shirou,Arts,I do a mix of both.,Grand Blue Fantasy,Male,"Yes, I did reroll for a 5*",True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True
235,11/07/2020 17:22:06,$201-300 Monthly,Yes,More than 3 years,90.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Jeannes,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,,Male,"Yes, I did reroll for a 5*",True,False,True,False,True,True,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False
237,11/07/2020 17:22:13,$201-300 Monthly,Yes,Between 2 years and 2 years 6 months,46.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Ishtar,Columbus,Arts,My waifu/husbando/favorite character is meta.,Arknights,Male,"No, I started with the given at the start only.",True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,True
239,11/07/2020 17:22:17,$201-300 Monthly,Yes,Between 2 years and 2 years 6 months,46.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Ishtar,Columbus,Arts,My waifu/husbando/favorite character is meta.,Arknights,Male,"No, I started with the given at the start only.",True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,True
243,11/07/2020 17:23:20,$201-300 Monthly,Yes,Between 2 years 6 months and 3 years,133.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace",,I don't care,"Yes, they do a great job to incentive to keep the players in the game.",(iOS) I feel it runs the same.,Indifferent,,,"I do not prefer any card type or ""meta"".",I do a mix of both.,"Azur Lane, Arknights",,"No, I started with the given at the start only.",True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True
363,11/07/2020 17:46:33,$201-300 Monthly,Yes,Between 1 year 6 months and 2 years,81.0,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Mordred,,Buster,I do a mix of both.,"Azur Lane, FE: Heroes, Arknights, Epic Seven",Male,"No, I started with the given at the start only.",True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
390,11/07/2020 17:53:51,$201-300 Monthly,No,Between 1 year and 1 year 6 months,86.0,"No, I use my quartz as soon I get them.",,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.",Indifferent,Okita,Scheherazade,Quick,I often prefer waifu/husbando/favorite character to play.,"Azur Lane, FE: Heroes, Arknights",Male,"No, I started with the given at the start only.",True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True
398,11/07/2020 17:54:37,$201-300 Monthly,Yes,More than 3 years,37.0,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,"(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   Kiyohime                                                       ,,Arts,I often prefer to play with meta characters.,"Azur Lane, Magicami and Taimanin RPGX",Male,"No, I started with the given at the start only.",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False
461,11/07/2020 18:07:37,$201-300 Monthly,Yes,More than 3 years,70.0,"Yes, I have saved for a Servant.",I didn't get the servant(s) that I saved quartz for.,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",I want no changes,"No, they've been doing not a good job to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",GILGAMEEEEEEESH,Tamamo,"I do not prefer any card type or ""meta"".",I do a mix of both.,Grand Blue Fantasy,Female,"Yes, I did reroll for a 5*",True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False
